Time,Stiffness,Damping,R_shoulder_pan_p,R_shoulder_lift_p,R_elbow_p,R_wrist_1_p,R_wrist_2_p,R_wrist_3_p,R_shoulder_pan_v,R_shoulder_lift_v,R_elbow_v,R_wrist_1_v,R_wrist_2_v,R_wrist_3_v,S_shoulder_pan_p,S_shoulder_lift_p,S_elbow_p,S_wrist_1_p,S_wrist_2_p,S_wrist_3_p,S_shoulder_pan_v,S_shoulder_lift_v,S_elbow_v,S_wrist_1_v,S_wrist_2_v,S_wrist_3_v,C_shoulder_pan_p,C_shoulder_lift_p,C_elbow_p,C_wrist_1_p,C_wrist_2_p,C_wrist_3_p
4.203,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.3532341342210268,0.0,0.0,0.0,0.0,0.0,0.04495088300055736,0.0,-9.592477381059237e-05,-1.5708350757887573,-5.976303997367272e-05,-1.6551503564265024,1.352748148331896,1.3042006545572802e-08,-0.035994785950806595,-0.0041296174805407855,0.004220641153692926,0.003547365942093773,-0.007975500114068848,3.865749239845609e-05,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.0766423279214221,0.0
4.303,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.3371901532564099,0.0,0.0,0.0,0.0,0.0,-0.4468393739030019,0.0,-8.047887836355657e-05,-1.570557308087062,0.0001321772898416532,-1.6551138711195683,1.311011886676501,1.3081843323982143e-07,-0.03290691932648157,0.026029902942002605,0.011037214184400103,0.0028644908670027247,-3.0370305576066663,2.7107345764678065e-05,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.1781036712517117,0.0
4.403,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.2866201396405312,0.0,0.0,0.0,0.0,0.0,-0.6407007707431648,0.0,7.555832191056617e-06,-1.570942800654851,0.00011396842165491884,-1.6550901689858666,1.154915359913414,5.711585846984231e-07,0.07503800085526442,-0.0057232418936482175,0.0702345820327646,0.015303988362194846,-2.7329825159583905,9.703904600227952e-05,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.1534565811995385,0.0
4.502,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.216693792334695,0.0,0.0,0.0,0.0,0.0,-0.7965079468862647,0.0,-0.00017100335510311553,-1.5713313558578934,4.79788620042486e-06,-1.6550695294874185,1.1621857896893306,1.122841818487769e-06,0.01708207283112147,-0.05749486409923378,0.10725428552908818,0.03858442298885363,-1.8896876299367833,0.00040516270420847076,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.036964519443744,0.0
4.603,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.1312636203417936,0.0,0.0,0.0,0.0,0.0,-0.9350037892773859,0.0,-5.771257335715856e-05,-1.5708835453205967,-3.923911611748206e-05,-1.6551409022046326,0.999378096979244,9.669906758684562e-08,-0.022956400742807196,0.011825493222306744,0.006438217942699079,0.0026838146325409134,-2.9407309189055097,4.2337336853351356e-05,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.9619808966420174,0.0
4.702,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,1.0530661287187089,0.0,0.0,0.0,0.0,0.0,-0.8386642909870863,0.0,-0.00025172745104604793,-1.5715216387177797,-1.2683754741994814e-05,-1.6550972263627552,0.9783057016959374,-2.6976976397762706e-06,-0.3060454790448622,-0.055121138685375715,0.16273618683481797,0.033492662882893084,-0.57968900947603,-0.002359614821269847,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.8093502834848678,0.0
4.803,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.9772522562185992,0.0,0.0,0.0,0.0,0.0,-0.695595623167022,0.0,-0.0002091137039489417,-1.571465712334888,-0.0002830801098990247,-1.6551482258976304,0.9953950066738941,4.8187165919038e-07,-0.08243587953409784,-0.007404280668422623,0.05550310256472033,0.025050935328262483,-1.9583866665745218,0.0004251661583850101,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.8262512699726492,0.0
4.902,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.9098470021482816,0.0,0.0,0.0,0.0,0.0,-0.6550557050053764,0.0,-4.9894991088557394e-05,-1.5703286757074786,-0.0001851282517792184,-1.6552287865206052,0.8964150960726549,-2.0778216607234606e-06,-0.04200995555286008,0.00807307844043908,-0.06829056182198003,-0.016342882301948254,1.7897887290223848,-0.00029764632019570647,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.7956833686116677,0.0
5.002,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.837273799396054,0.0,0.0,0.0,0.0,0.0,-0.8231969971923325,0.0,-0.0009203763792752628,-1.570992202293072,0.0005006562747878765,-1.6549132019314308,0.7654382370804952,6.498210486073759e-06,-0.07370686971865875,0.10537450991841257,-0.02052112717944388,-0.03947513802137664,0.324248251674581,0.001246304774548791,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.7697884957569813,0.0
5.103,666.6666870117188,0.0,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.7619037948144642,0.0,0.0,0.0,0.0,0.0,-0.8216616839222481,0.0,-2.1215971476402648e-05,-1.5710711650193927,-3.0108083328870863e-05,-1.6551270537669642,0.7306461013884548,5.856449658921245e-07,-0.04756502662589955,0.15503605601701737,0.07805056868036206,0.013238280414945064,-1.8108715106339426,0.00020231740917344494,0.0,-1.5707963267948966,8.881784197001252e-16,-1.655141228937726,0.7050675507357543,0.0
