EXP,damping,stiffness,ShoulderPan,ShoulderLift,Elbow,Wrist1,Wrist2,Wrist3
385,413.79310344827593,862.0689655172415,0.03125309090909091,0.17891236363636365,0.4551443636363637,0.15243690909090912,0.0596929090909091,0.29464599999999996
386,413.79310344827593,896.5517241379312,0.030032000000000003,0.17161522222222225,0.4369361111111111,0.14632955555555555,0.057301222222222226,0.28290433333333337
387,413.79310344827593,931.0344827586208,0.029502641509433956,0.16840509433962264,0.4289471698113208,0.1436432075471698,0.05623547169811321,0.27764830188679246
388,413.79310344827593,965.5172413793105,0.028981724137931035,0.165275,0.4211563793103449,0.14101172413793106,0.055212413793103446,0.2726289655172414
389,413.79310344827593,1000.0,0.02838471698113208,0.16170169811320756,0.41222905660377357,0.13802150943396227,0.05404981132075472,0.2668154716981132
390,448.2758620689656,0.0,0.022415633802816904,0.12868028169014087,0.3285977464788732,0.11014464788732392,0.04311478873239436,0.21268140845070424
391,448.2758620689656,34.48275862068966,0.03162884615384615,0.18183923076923078,0.4633051923076923,0.15525576923076922,0.0608126923076923,0.2997863461538462
392,448.2758620689656,68.96551724137932,0.04376646153846153,0.2517643076923077,0.6397829230769231,0.21455584615384615,0.08400784615384616,0.4146538461538461
393,448.2758620689656,103.44827586206898,0.053803518518518514,0.30945074074074075,0.7851809259259258,0.26341185185185184,0.10315351851851852,0.5090774074074073
394,448.2758620689656,137.93103448275863,0.06307353846153846,0.36240553846153845,0.9184067692307691,0.30825076923076916,0.12072784615384616,0.595874
395,448.2758620689656,172.41379310344828,0.07316184210526316,0.4194186842105263,1.0621686842105265,0.356866447368421,0.1397917105263158,0.6899553947368421
396,448.2758620689656,206.89655172413796,0.07586653333333332,0.4345884,1.100105733333333,0.3697506666666666,0.14485173333333334,0.71485
397,448.2758620689656,241.37931034482762,0.07829672727272727,0.448022909090909,1.133833090909091,0.381222,0.149374,0.7370965454545455
398,448.2758620689656,275.86206896551727,0.07839473684210527,0.44834578947368414,1.1344089473684211,0.38152543859649124,0.1495021052631579,0.7377622807017543
399,448.2758620689656,310.3448275862069,0.07760456140350877,0.4436640350877193,1.122058596491228,0.3773522807017544,0.14788947368421052,0.729688947368421
400,448.2758620689656,344.82758620689657,0.07497548387096774,0.4283293548387097,1.082842741935484,0.36439903225806447,0.1428158064516129,0.7046646774193548
401,448.2758620689656,379.3103448275862,0.07027787878787879,0.4017866666666666,1.0151818181818182,0.34158484848484844,0.13386560606060605,0.6605050000000001
402,448.2758620689656,413.79310344827593,0.06731709677419356,0.385203870967742,0.9728650000000001,0.3271956451612903,0.12825516129032258,0.6329753225806451
403,448.2758620689656,448.2758620689656,0.06238854838709677,0.35743145161290324,0.9024590322580646,0.303518064516129,0.11891903225806454,0.5869870967741936
404,448.2758620689656,482.75862068965523,0.05886111111111113,0.33782,0.852377037037037,0.2867114814814815,0.11231962962962963,0.5543840740740741
405,448.2758620689656,517.2413793103449,0.05347883116883116,0.30760740259740255,0.7761711688311688,0.2609290909090909,0.10219883116883116,0.5044558441558442
406,448.2758620689656,551.7241379310345,0.05043811320754717,0.29058603773584907,0.7333403773584907,0.2464035849056604,0.09649018867924528,0.47631773584905657
