EXP,damping,stiffness,ShoulderPan,ShoulderLift,Elbow,Wrist1,Wrist2,Wrist3
33,100.0,1166.6666666666667,0.007996212121212121,0.0007068181818181817,0.006175757575757576,0.025217424242424243,0.009643181818181818,0.05341060606060606
34,100.0,1388.888888888889,0.01884838709677419,0.02537822580645161,0.0031354838709677416,0.01642258064516129,0.009592741935483871,0.04371693548387096
35,100.0,1611.111111111111,0.027273333333333333,0.018754285714285716,0.0026980952380952386,0.028655238095238095,0.004977142857142857,0.035918095238095235
36,100.0,1833.3333333333335,0.011006024096385542,0.017870481927710843,0.05097710843373494,0.018984337349397588,0.002137349397590361,0.021068072289156626
37,100.0,2055.5555555555557,0.029523728813559323,0.035002542372881355,0.007613559322033896,0.018761864406779655,0.006977118644067796,0.03531694915254237
38,100.0,2277.777777777778,0.01632803738317757,0.029980373831775698,0.005805607476635514,0.023396261682242986,0.01136448598130841,0.027722429906542057
39,100.0,2500.0,0.007475510204081633,0.02393537414965986,0.002222448979591837,0.0287734693877551,0.005463265306122449,0.0467843537414966
40,133.33333333333334,500.0,0.005364347826086958,0.08700695652173912,0.02236086956521739,0.042242608695652176,0.03045565217391304,0.0744991304347826
41,133.33333333333334,722.2222222222222,0.018028776978417267,0.049507913669064756,0.008528057553956834,0.03236618705035972,0.010253956834532374,0.08312589928057555
42,133.33333333333334,944.4444444444445,0.014628888888888891,0.030171111111111114,0.0028088888888888885,0.03236,0.009060740740740739,0.06879777777777778
43,133.33333333333334,1166.6666666666667,0.05195546218487396,0.02445126050420168,0.0021478991596638655,0.036468907563025205,0.01667394957983193,0.03369159663865546
44,133.33333333333334,1388.888888888889,0.0505739837398374,0.02161544715447155,0.0011276422764227643,0.028887804878048783,0.004593495934959348,0.022695934959349597
45,133.33333333333334,1611.111111111111,0.002203521126760563,0.02968591549295775,0.00729507042253521,0.013078169014084507,0.0008063380281690142,0.05365140845070423
46,133.33333333333334,1833.3333333333335,0.002997278911564626,0.010917687074829933,0.005047619047619047,0.01630952380952381,0.005906122448979592,0.05232585034013606
47,133.33333333333334,2055.5555555555557,0.014462111801242237,0.012531055900621119,0.053539751552795035,0.02479751552795031,0.003680745341614907,0.03267826086956521
48,133.33333333333334,2277.777777777778,0.0005755555555555556,0.01424296296296296,0.008368888888888888,0.03344592592592593,0.008345185185185186,0.046073333333333334
49,133.33333333333334,2500.0,0.010921641791044774,0.023266417910447763,0.003161194029850746,0.024696268656716418,0.004121641791044776,0.04356268656716418
50,166.66666666666669,500.0,0.03074140625,0.06789375,0.01599296875,0.10589609374999999,0.0047203125,0.12678203124999998
51,166.66666666666669,722.2222222222222,0.006587603305785124,0.07617851239669421,0.005725619834710744,0.047799173553719015,0.017485950413223136,0.08541735537190083
52,166.66666666666669,944.4444444444445,0.02365914634146342,0.02355060975609756,0.10017987804878047,0.033689024390243905,0.0008189024390243902,0.05557621951219512
53,166.66666666666669,1166.6666666666667,0.01912730923694779,0.025816465863453816,0.05877871485943775,0.027812048192771086,0.05379678714859438,0.026729317269076305
54,166.66666666666669,1388.888888888889,0.039509615384615386,0.03819326923076923,0.003943269230769231,0.038715384615384624,0.0008153846153846155,0.04757884615384615
55,166.66666666666669,1611.111111111111,0.0458877358490566,0.03030283018867925,0.0011811320754716982,0.03448679245283019,0.0008981132075471699,0.03646226415094339
56,166.66666666666669,1833.3333333333335,0.017666079295154187,0.011706167400881057,0.051317180616740087,0.021659911894273125,0.040391189427312776,0.025459030837004404
57,166.66666666666669,2055.5555555555557,0.020370940170940176,0.014474358974358977,0.00521965811965812,0.03637008547008548,0.0073538461538461535,0.04340940170940171
58,166.66666666666669,2277.777777777778,0.026782553191489356,0.011954893617021276,0.0428531914893617,0.025777872340425532,0.04054085106382979,0.022220425531914896
59,166.66666666666669,2500.0,0.00245,0.04371160714285714,0.003670535714285714,0.02845535714285714,0.018097321428571428,0.03750714285714285
60,200.0,500.0,0.06537734375000001,0.0943328125,0.00579921875,0.09367500000000001,0.02414453125,0.13216953124999997
61,200.0,722.2222222222222,0.03026339869281046,0.04234640522875817,0.12403725490196077,0.05687516339869282,0.012477777777777779,0.06612483660130719
62,200.0,944.4444444444445,0.009296478873239438,0.05409718309859155,0.0012514084507042255,0.0444830985915493,0.010428169014084509,0.09311830985915492
63,200.0,1166.6666666666667,0.036573451327433636,0.004184955752212389,0.006058407079646017,0.03384867256637168,0.013809734513274335,0.06450796460176991
64,200.0,1388.888888888889,0.004082634730538922,0.016892814371257486,0.09498023952095808,0.03821437125748503,0.009102994011976048,0.055148502994011986
65,200.0,1611.111111111111,0.006795419847328245,0.0305824427480916,0.001329007633587786,0.023210687022900762,0.062414503816793886,0.001466412213740458
66,200.0,1833.3333333333335,0.053118699186991886,0.026301626016260155,0.00602520325203252,0.037395934959349585,0.011483739837398373,0.025208130081300812
67,200.0,2055.5555555555557,0.0224873417721519,0.014927215189873414,0.06466582278481013,0.028654430379746836,0.006326582278481013,0.03935
68,200.0,2277.777777777778,0.04828416666666667,0.033592500000000004,0.0063058333333333326,0.02466166666666666,0.006040000000000001,0.026831666666666667
69,200.0,2500.0,0.002060869565217391,0.00952919254658385,0.060260248447204956,0.026977639751552793,0.004972670807453416,0.04131242236024845
70,233.33333333333334,500.0,0.039977343750000005,0.10285781249999999,0.0037226562500000003,0.059419531250000004,0.049513281250000006,0.14807578124999998
71,233.33333333333334,722.2222222222222,0.05639826086956522,0.02231565217391305,0.016609565217391306,0.05920782608695651,0.008261739130434783,0.10266434782608695
72,233.33333333333334,944.4444444444445,0.007,0.013429310344827586,0.12823793103448278,0.05472413793103447,0.02443793103448276,0.07417701149425288
73,233.33333333333334,1166.6666666666667,0.029891366906474825,0.06239712230215827,0.005111510791366907,0.036869784172661874,0.015461870503597125,0.08697410071942446
74,233.33333333333334,1388.888888888889,0.00398740157480315,0.07187480314960633,0.020877952755905507,0.009503937007874016,0.011610236220472442,0.029611023622047244
75,233.33333333333334,1611.111111111111,0.019664117647058825,0.0059482352941176465,0.09108764705882352,0.04129705882352941,0.00721235294117647,0.04928235294117647
76,233.33333333333334,1833.3333333333335,0.033910679611650486,0.03219902912621359,0.009243689320388347,0.04244368932038833,0.011145631067961162,0.047373786407767
77,233.33333333333334,2055.5555555555557,0.03157967479674797,0.039787804878048776,0.0012398373983739837,0.03630569105691057,0.008613008130081302,0.056704065040650405
78,233.33333333333334,2277.777777777778,0.027528220858895704,0.02659570552147239,0.06673926380368098,0.02270674846625767,0.0015601226993865033,0.034128220858895705
79,233.33333333333334,2500.0,0.02259647887323944,0.03953098591549296,0.00937887323943662,0.01782887323943662,0.012954225352112677,0.059605633802816894
80,266.6666666666667,500.0,0.10310782608695652,0.060624347826086965,0.023967826086956523,0.1446991304347826,0.013206956521739132,0.12489391304347824
81,266.6666666666667,722.2222222222222,0.008078260869565217,0.03798571428571428,0.161755900621118,0.06376770186335402,0.013535403726708074,0.10488819875776398
82,266.6666666666667,944.4444444444445,0.09861269841269842,0.03801746031746031,0.004634920634920635,0.045761111111111114,0.02170079365079365,0.05034761904761906
83,266.6666666666667,1166.6666666666667,0.015303448275862068,0.007101724137931035,0.11968218390804598,0.03538045977011494,0.08545287356321839,0.01596896551724138
84,266.6666666666667,1388.888888888889,0.04190833333333333,0.07227583333333333,0.006226666666666668,0.04413333333333334,0.0066974999999999995,0.07586916666666667
85,266.6666666666667,1611.111111111111,0.041870535714285714,0.022677678571428574,0.008752678571428571,0.03350714285714285,0.007589285714285715,0.06284285714285714
86,266.6666666666667,1833.3333333333335,0.0016565217391304348,0.016100000000000003,0.08328136645962733,0.02658136645962733,0.0021043478260869566,0.06438757763975154
87,266.6666666666667,2055.5555555555557,0.011062209302325581,0.0007122093023255815,0.08368023255813954,0.03288837209302326,0.05028837209302326,0.018009302325581397
88,266.6666666666667,2277.777777777778,0.021927439024390243,0.02764268292682927,0.07568048780487804,0.02217439024390244,0.011447560975609757,0.029582926829268295
89,266.6666666666667,2500.0,0.028686868686868684,0.040095959595959595,0.005156565656565656,0.0294,0.012359595959595958,0.04165050505050505
90,300.0,500.0,0.006496478873239437,0.1218330985915493,0.03234295774647887,0.1521492957746479,0.20017464788732398,0.0059816901408450696
91,300.0,722.2222222222222,0.02681219512195122,0.06550243902439025,0.021376422764227646,0.10443252032520325,0.13999674796747968,0.010721951219512195
92,300.0,944.4444444444445,0.0689375,0.0650025,0.0027575000000000004,0.07425916666666668,0.023242500000000003,0.10974999999999999
93,300.0,1166.6666666666667,0.05286296296296296,0.07228666666666665,0.002421481481481481,0.04231851851851852,0.016900000000000002,0.09970370370370371
94,300.0,1388.888888888889,0.028144099378881987,0.03656894409937888,0.10978509316770187,0.03172981366459627,0.003440993788819876,0.04893540372670808
95,300.0,1611.111111111111,0.0211725,0.030067500000000004,0.094996875,0.020701875,0.0018556250000000003,0.048589375000000004
96,300.0,1833.3333333333335,0.032681751824817515,0.07004890510948907,0.013565693430656936,0.027297810218978105,0.014094890510948905,0.08153138686131386
97,300.0,2055.5555555555557,0.025431601731601732,0.016891341991341992,0.0646883116883117,0.025734632034632034,0.0584948051948052,0.011531168831168831
98,300.0,2277.777777777778,0.0042162650602409635,0.023734939759036146,0.0820222891566265,0.01976144578313253,0.011908433734939758,0.01932710843373494
99,300.0,2500.0,0.03452957746478875,0.017028169014084504,0.005283098591549295,0.04061126760563381,0.01795492957746479,0.044905633802816904
