shoulder_pan,shoulder_lift,elbow,wrist1,wrist2,wrist3
0.03250800000000087,-2.173921999999994,2.190476000000002,0.040146000000000015,1.5795580000000005,1.617933999999999
0.03245200533980075,-2.173209691265181,2.1910732316852544,0.0402009249553244,1.5780586510412231,1.61712324547773
0.03221509280082291,-2.170200726526798,2.193596573886206,0.040433415461987005,1.5717231861185281,1.6136982025342297
0.031787655339972076,-2.164768647175192,2.1981519317165836,0.04085319131547098,1.5602863010789623,1.607514880840374
0.03132669639692143,-2.158911672876286,2.2030636566113264,0.04130572825943528,1.5479547222297834,1.60084796979897
0.031061826057808162,-2.1555455062217925,2.2058864296815064,0.041565733068879306,1.5408676070136682,1.597016412746573
0.030947364510894637,-2.1540940799814665,2.207103523413495,0.04167782804882384,1.5378120477871944,1.595364370566581
0.03094567298007412,-2.15407604581722,2.207118295561113,0.04167931064478658,1.5377747113144449,1.595344538727554
0.030946035698319108,-2.1540804429185583,2.2071146296525748,0.04167896551045679,1.5377839306106837,1.5953495021185304
0.030945996641564635,-2.1540799577235035,2.2071150354127838,0.041679003275914894,1.5377829110592214,1.5953489519468214
0.030946000243853078,-2.154080003096732,2.2071149974032562,0.04167899976074814,1.5377830065198799,1.5953490035254063
0.03094599998266513,-2.1540799997766236,2.20711500018764,0.04167900001717495,1.5377829995291052,1.5953489997450443
0.03094600000078862,-2.154080000010474,2.2071149999911697,0.04167899999920177,1.5377830000221353,1.5953490000120165
0.030945999999983265,-2.154079999999748,2.2071150000002153,0.04167900000001861,1.5377829999994637,1.5953489999997075
0.03094599999999719,-2.154079999999972,2.2071150000000195,0.04167900000000291,1.5377829999999308,1.5953489999999628
0.030946000000001916,-2.1540800000000058,2.2071149999999964,0.041678999999999765,1.537783000000009,1.5953490000000068
0.030946000000001916,-2.1540800000000004,2.2071150000000017,0.041679000000000244,1.5377829999999983,1.5953489999999997
0.030946000000001916,-2.1540800000000004,2.2071150000000017,0.041679000000000244,1.5377829999999983,1.5953489999999997
0.030946000000001916,-2.1540800000000004,2.2071150000000017,0.041679000000000244,1.5377829999999983,1.5953489999999997
0.030946000000001916,-2.1540800000000004,2.2071150000000017,0.041679000000000244,1.5377829999999983,1.5953489999999997
0.030946000000001916,-2.1540800000000004,2.2071150000000017,0.041679000000000244,1.5377829999999983,1.5953489999999997
0.030946000000001916,-2.1540800000000004,2.2071150000000017,0.041679000000000244,1.5377829999999983,1.5953489999999997
0.030946000000001916,-2.1540800000000004,2.2071150000000017,0.041679000000000244,1.5377829999999983,1.5953489999999997
0.030474220983551348,-2.1546387839988377,2.2070093235521924,0.041119303897030335,1.5381266084062089,1.5950315883661936
0.02699779608642139,-2.1587564824008343,2.2062305867799914,0.03699480027235058,1.5406589513527083,1.592692814896984
0.020140768503233097,-2.1668788973554207,2.204694628200965,0.028859458695545293,1.5456539706174646,1.5880794052450886
0.012390914330190128,-2.1760887252766086,2.202924054652012,0.019506031457392048,1.5514485444433854,1.582807558828021
0.007720240106031895,-2.182251626199786,2.2011584492516114,0.01069061795221593,1.5579289645011194,1.5784667317703258
0.006882880826121922,-2.1849888788183947,2.1989797413052585,0.0006335490490441131,1.567060765590156,1.5745851761320138
0.009746717588930172,-2.1839923879296865,2.1968874254753707,-0.00841127327237956,1.5766736103994776,1.5719568854655055
0.016582695162135293,-2.178879887718983,2.1950132837170635,-0.015801018540953393,1.5862674715076446,1.5708814269563822
0.027226578237036208,-2.170066036357607,2.1930685612987713,-0.02287619595745838,1.597039619951794,1.5708292312990388
0.04123087584012938,-2.1584311062014576,2.190553784694117,-0.03198523581816204,1.6110251671854212,1.5708333998031891
0.05855040905662398,-2.144036748487985,2.187434688878497,-0.043273208563732624,1.6283387217017573,1.5708319024649047
0.08055222791816828,-2.125442925564685,2.183297470573164,-0.057744292847516476,1.6503350868338584,1.5708301256655934
0.10517521787102341,-2.103467940062661,2.1780038215059907,-0.07444396048540725,1.674965193295823,1.5708264163265229
0.13352929678353842,-2.076522452739934,2.1709739535761603,-0.09438339871189072,1.7033454425591539,1.570820087631077
0.16258578045416022,-2.047043488390771,2.1626980359836683,-0.11561384355028181,1.7324480691397444,1.5708112093691255
0.19364611626028735,-2.0120620674127823,2.151133396496487,-0.13904460243126238,1.7634641074721287,1.570808313490824
0.22155254562654103,-1.9750935541134078,2.136126403941905,-0.16098734374400436,1.791134640916637,1.570820139933001
0.2476136302890078,-1.9361722305679683,2.1183696856037244,-0.1821199521793737,1.8169005097647968,1.5708374597784003
0.27454565408906617,-1.892224839250492,2.0965171891482797,-0.20421271464178403,1.8437746769643755,1.5708402409062971
0.30104621632341755,-1.8449979613097067,2.070912534072594,-0.22585938991762688,1.870382749998495,1.5708297859589129
0.3269393483425341,-1.792898082223716,2.038900198826436,-0.2459815219002799,1.8962669844264983,1.5708127035858785
0.3486202822905836,-1.744543071887235,2.006297752785329,-0.261777266745586,1.9180053787501996,1.5707880767918727
0.3686443753803875,-1.6968824137613794,1.9719038097671486,-0.27510101549263766,1.9382152553428422,1.5707529546177144
0.3902129075188682,-1.6459583020038382,1.9317626602608176,-0.28596484155753643,1.9598121806178985,1.5707018350310937
0.4131036274314968,-1.5902836280927692,1.8844814758164112,-0.2944279035608517,1.982725316237106,1.5706552407560377
0.4329721462419745,-1.5422187789716704,1.8405096921737503,-0.29859050094398754,2.002677432934775,1.5706034146281018
0.4559681515764872,-1.494688680969884,1.7937037533256728,-0.29949491032108355,2.0256072966370793,1.5704753114024097
0.47989996705541577,-1.4491959753450416,1.7476326697528304,-0.29903534094070405,2.049494176872947,1.570389420490221
0.5085152156251401,-1.4028633986809407,1.6983557089824242,-0.2959971238680108,2.078193452876416,1.570450067893871
0.5381672840032832,-1.360961681652829,1.651531060435719,-0.29081809189648045,2.1080236050816956,1.5706225110717822
0.5649354822335694,-1.3244318509265218,1.609129386842426,-0.28480815661268455,2.134891195127179,1.570714698027335
0.588783727721615,-1.292399535946858,1.5705774024187598,-0.2782642342534576,2.1587639640375187,1.5707289156795756
0.6111719690455419,-1.2596627514124812,1.5298588120919376,-0.27029873011750727,2.181151494146764,1.5707146660871194
0.629057993528543,-1.227512482840039,1.4884364319431844,-0.26104784377550416,2.199036359845822,1.5706969335294891
0.6446429955270916,-1.1919588713307414,1.4411820105638444,-0.24937401732601838,2.2146199221908365,1.57067401812533
0.6549531990339276,-1.1607183589693353,1.3985430033467487,-0.2380013649531474,2.224928451266873,1.5706525350288283
0.6611827660661316,-1.1308769599727704,1.3566477586670063,-0.22597358389563205,2.2311561933640403,1.5706316040288009
0.6643748593609201,-1.0981474050300806,1.3095247438140536,-0.21160996498279694,2.2343460401824844,1.5706078586614325
0.6653390495283924,-1.0701450455742298,1.2686379158564502,-0.19875163183676214,2.2353079360898502,1.5705871473618744
0.6652123289140803,-1.0402343098241706,1.224634476667008,-0.18468479528566473,2.235178852417704,1.5705670412103414
0.6614517021589457,-1.0136515082178201,1.1844806272494575,-0.17113048550621812,2.2314159182888336,1.5705550233607228
0.6560170912775467,-0.9916262716418576,1.1504828181510742,-0.15916574957280183,2.2259796125925178,1.5705503066109445
0.651159781247383,-0.9728311571782742,1.121071244009209,-0.14854502013319948,2.221122027826823,1.5705551092700725
0.6471226490731654,-0.9565100491135983,1.0952709655320012,-0.13905303188035667,2.2170855396394096,1.5705666062924106
0.6434198669570526,-0.9408864862803155,1.0703213039641684,-0.1297057814012117,2.213384446418516,1.5705846462190076
0.6409000777807394,-0.9300596272363588,1.0529594206582322,-0.12315353490916525,2.210865940824073,1.5705993155271951
0.6387357723234679,-0.9207510962663381,1.0380299299413354,-0.11751758059421835,2.2087027729608586,1.5706117603018943
0.6370902146606641,-0.9136758433069074,1.0266821601793605,-0.11323397448908246,2.207058279700931,1.570621438837424
0.6359427979884202,-0.9087420873741365,1.0187692674252933,-0.11024682466338209,2.205911342536588,1.5706281141288312
0.6354560207532298,-0.9066489839707339,1.0154123343479524,-0.10897969049836931,2.2054249302896665,1.570630900650664
0.6353823431017971,-0.9063333938856761,1.0149053814044422,-0.10878791296388535,2.205351354067749,1.5706310540718391
0.6353819872548563,-0.9063329853683948,1.0149049858320325,-0.10878800323311033,2.205350986847506,1.5706309979914028
0.6353394813606341,-0.9064235521180031,1.0149882828159897,-0.10877893851061948,2.205303969566593,1.5706282092861121
0.6338192361739372,-0.9096360657224096,1.0179409488397577,-0.10845909670203024,2.2036219202780565,1.5705270965914329
0.6300834460058313,-0.917529528667945,1.025195744568232,-0.1076734984449752,2.1994884058708166,1.5702789056664876
0.6240291732146721,-0.9303217489819211,1.03695314544888,-0.10639998385393046,2.192789617493167,1.5698766267372068
0.6156724624823191,-0.9479785557978566,1.0531818136526747,-0.10464233093946085,2.1835435436685273,1.5693210716614532
0.6043875946018318,-0.9718228343859643,1.0750971320877556,-0.10226886799720258,2.1710574013175314,1.5685711201067267
0.5914962552858176,-0.999061278654823,1.1001321415386867,-0.09955738600546216,2.1567937271817623,1.5677143446127193
0.5768035327002181,-1.0301058144957906,1.1286652722224,-0.09646710669682168,2.1405371026759195,1.5667379377546524
0.5577056786421846,-1.070457783643036,1.1657529870239716,-0.0924502347438736,2.119406352202301,1.565468665495274
0.5383959448890252,-1.1112579281331723,1.203252736998214,-0.08838886458115702,2.098041099578783,1.5641853968520714
0.5163749112273228,-1.1577866988800078,1.2460175632519028,-0.08375718668510324,2.073676010494715,1.562721968151842
0.4906970488598681,-1.2120416955959818,1.2958836085729837,-0.07835639750433732,2.0452648299839495,1.5610153947666454
0.46633223960255776,-1.2635222575033183,1.34319992290346,-0.07323190635099586,2.0183067316370895,1.5593961030589911
0.43482432163482443,-1.3300961671939149,1.4043884271913614,-0.06660474143055328,1.9834449004872248,1.5573020737321945
