joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,prev_a_0,prev_a_1,prev_a_2,prev_a_3,prev_a_4,prev_a_5,prev_a_6,target_obs_pos_0,target_obs_pos_1,target_obs_pos_2,target_width,current_tcp_0,current_tcp_1,current_tcp_2,current_tcp_3,current_tcp_4,current_tcp_5,current_tcp_6,goal_pos_0,goal_pos_1,goal_pos_2,action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.06380922347307205, 0.08910413086414337, -0.06724114716053009, -0.09999330341815948, -0.03537900000810623, 0.10797306895256042, 0.03999999910593033, 0.03999999910593033, -0.1510263979434967, 0.21789118647575378, -0.2024747133255005, -0.18787123262882233, -0.01340390183031559, 0.512460470199585, -0.10000000149011612, 0.10000000149011612, -0.10000000149011612, -0.10000000149011612, -0.025773949921131134, 0.10000000149011612, 0.10000000149011612, 0.76139235496521, -0.00900421105325222, 0.2549000084400177, 0.05971299856901169, 0.42779794335365295, 0.11547213047742844, 0.43651074171066284, 0.9032876491546631, 0.4271186590194702, -0.04022486135363579, 0.004794799257069826, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.04178426042199135,0.0725688487291336,-0.06279802322387695,-0.04920339956879616,-0.011636070907115936,0.15563416481018066,2.2066574096679688
-0.07797462493181229, 0.11172814667224884, -0.08706612884998322, -0.11657686531543732, -0.03771812468767166, 0.15732929110527039, 0.03999999910593033, 0.03999999910593033, -0.13721424341201782, 0.23647628724575043, -0.20803840458393097, -0.16588498651981354, -0.03416720777750015, 0.5000311136245728, -0.09303352236747742, 0.10000000149011612, -0.10000000149011612, -0.10000000149011612, -0.01327565312385559, 0.10000000149011612, 0.10000000149011612, 0.7622050046920776, -0.008773522451519966, 0.2549000084400177, 0.05971299856901169, 0.438769668340683, 0.10921958833932877, 0.4437609016895294, 0.892466127872467, 0.44843533635139465, -0.04895605519413948, 0.0036474422086030245, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.039478860795497894,0.07159794121980667,-0.06092354282736778,-0.04288127273321152,-0.015391197055578232,0.15319399535655975,2.280546188354492
-0.09152538329362869, 0.13577647507190704, -0.1083335429430008, -0.13243623077869415, -0.04211098700761795, 0.2084996998310089, 0.03999999910593033, 0.03999999910593033, -0.13079200685024261, 0.23956666886806488, -0.20020447671413422, -0.1436547040939331, -0.0521843321621418, 0.5157269239425659, -0.0835685208439827, 0.10000000149011612, -0.10000000149011612, -0.09840679913759232, -0.023272141814231873, 0.10000000149011612, 0.10000000149011612, 0.7637388110160828, -0.008153706789016724, 0.2549000084400177, 0.05971299856901169, 0.45011085271835327, 0.10343951731920242, 0.45085957646369934, 0.8807185888290405, 0.47021424770355225, -0.05672145262360573, 0.004005745053291321, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.0374549962580204,0.0699181780219078,-0.05910931155085564,-0.03474881872534752,-0.018199805170297623,0.14787618815898895,2.330711841583252
-0.10441381484270096, 0.1592816859483719, -0.12779565155506134, -0.14546866714954376, -0.04755217581987381, 0.2588362395763397, 0.03999999910593033, 0.03999999910593033, -0.12380984425544739, 0.22751270234584808, -0.2009819895029068, -0.11964839696884155, -0.05849743261933327, 0.4845772087574005, -0.07895772159099579, 0.10000000149011612, -0.10000000149011612, -0.08576254546642303, -0.030782394111156464, 0.10000000149011612, 0.10000000149011612, 0.7634567618370056, -0.00831750500947237, 0.2549000084400177, 0.05971299856901169, 0.46090903878211975, 0.09792383760213852, 0.4560515284538269, 0.8686819672584534, 0.4914228916168213, -0.06226017698645592, 0.004346732050180435, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.03489569574594498,0.06808573007583618,-0.05755285546183586,-0.026291055604815483,-0.01948220655322075,0.1443546712398529,2.2957282066345215
-0.11644203215837479, 0.1822022944688797, -0.14706940948963165, -0.15606172382831573, -0.053822942078113556, 0.30709514021873474, 0.03999999910593033, 0.03999999910593033, -0.11791357398033142, 0.22705747187137604, -0.19345445930957794, -0.09328414499759674, -0.06343305110931396, 0.4799954295158386, -0.0749099925160408, 0.10000000149011612, -0.10000000149011612, -0.06949763745069504, -0.036399610340595245, 0.10000000149011612, 0.10000000149011612, 0.7622839212417603, -0.00846885796636343, 0.2549000084400177, 0.05971299856901169, 0.4712847173213959, 0.0928095206618309, 0.4606821537017822, 0.856757402420044, 0.5113837122917175, -0.06653351336717606, 0.005169358570128679, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.0328792966902256,0.0661272183060646,-0.055863168090581894,-0.02003873884677887,-0.02197035774588585,0.13799145817756653,2.366154670715332
-0.127704918384552, 0.2044416218996048, -0.16635699570178986, -0.16396041214466095, -0.060492344200611115, 0.35415300726890564, 0.03999999910593033, 0.03999999910593033, -0.10926823318004608, 0.21794137358665466, -0.1815555840730667, -0.06746436655521393, -0.0706453025341034, 0.4572228193283081, -0.06979139149188995, 0.10000000149011612, -0.10000000149011612, -0.052582111209630966, -0.0389644131064415, 0.10000000149011612, 0.10000000149011612, 0.7638101577758789, -0.007880895398557186, 0.2549000084400177, 0.05971299856901169, 0.48123353719711304, 0.08792860805988312, 0.4647907614707947, 0.8446841239929199, 0.5306710600852966, -0.06971089541912079, 0.006110259331762791, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.030930185690522194,0.06412467360496521,-0.053991664201021194,-0.014772647060453892,-0.02409941330552101,0.13009947538375854,2.4197158813476562
-0.13836270570755005, 0.22602088749408722, -0.18409009277820587, -0.16993267834186554, -0.0679895356297493, 0.3988438546657562, 0.03999999910593033, 0.03999999910593033, -0.10274787247180939, 0.2140013426542282, -0.18487048149108887, -0.04989470914006233, -0.0801657885313034, 0.4375688433647156, -0.0657585933804512, 0.10000000149011612, -0.10000000149011612, -0.04007747769355774, -0.0439407154917717, 0.10000000149011612, 0.10000000149011612, 0.7652810215950012, -0.0071615250781178474, 0.2549000084400177, 0.05971299856901169, 0.49065861105918884, 0.08340316265821457, 0.4674904942512512, 0.8329061269760132, 0.548762321472168, -0.07127204537391663, 0.006898422725498676, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.029052039608359337,0.06257616728544235,-0.05287274345755577,-0.009434676729142666,-0.025656040757894516,0.12253765016794205,2.499671459197998
-0.1483352780342102, 0.24711711704730988, -0.20222599804401398, -0.17415685951709747, -0.07613212615251541, 0.4410000741481781, 0.03999999910593033, 0.03999999910593033, -0.09610127657651901, 0.2058359980583191, -0.17295753955841064, -0.033533401787281036, -0.08566869795322418, 0.40504923462867737, -0.06186037138104439, 0.10000000149011612, -0.10000000149011612, -0.029545294120907784, -0.04819882661104202, 0.10000000149011612, 0.10000000149011612, 0.764752984046936, -0.007791901007294655, 0.2549000084400177, 0.05971299856901169, 0.49984925985336304, 0.07923730462789536, 0.4701007902622223, 0.8214215636253357, 0.5656892657279968, -0.07209810614585876, 0.008005100302398205, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.027073422446846962,0.05977652221918106,-0.051085297018289566,-0.004970948211848736,-0.02594498172402382,0.11558772623538971,2.5513057708740234
-0.1577022671699524, 0.26748090982437134, -0.219106987118721, -0.17668838798999786, -0.08471054583787918, 0.4806637465953827, 0.03999999910593033, 0.03999999910593033, -0.09103848785161972, 0.20071101188659668, -0.1734137386083603, -0.01871827058494091, -0.08445994555950165, 0.38395220041275024, -0.058104079216718674, 0.10000000149011612, -0.10000000149011612, -0.01886935345828533, -0.05131208151578903, 0.10000000149011612, 0.10000000149011612, 0.7654354572296143, -0.007061431184411049, 0.2549000084400177, 0.05971299856901169, 0.5085840821266174, 0.07533007860183716, 0.47159603238105774, 0.8103589415550232, 0.5814620852470398, -0.07171691954135895, 0.008767692372202873, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.025313561782240868,0.058010175824165344,-0.050157468765974045,-0.0010121939703822136,-0.026873502880334854,0.10706504434347153,2.6492273807525635
-0.16645461320877075, 0.28687530755996704, -0.2361939698457718, -0.17778737843036652, -0.09342474490404129, 0.5177363753318787, 0.03999999910593033, 0.03999999910593033, -0.08380413800477982, 0.19220176339149475, -0.16434846818447113, -0.0030704636592417955, -0.08637870103120804, 0.3645513653755188, -0.054146844893693924, 0.10000000149011612, -0.10000000149011612, -0.009941896423697472, -0.05188996344804764, 0.10000000149011612, 0.10000000149011612, 0.7667248249053955, -0.0064013004302978516, 0.2549000084400177, 0.05971299856901169, 0.5168953537940979, 0.07166038453578949, 0.4732248783111572, 0.7997539639472961, 0.5960316061973572, -0.07104131579399109, 0.009643291123211384, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.023608405143022537,0.055798135697841644,-0.04882052540779114,0.0019799983128905296,-0.02723122015595436,0.09833370894193649,2.7280545234680176
-0.17463284730911255, 0.3059588074684143, -0.25234729051589966, -0.17780311405658722, -0.1023230031132698, 0.5519729256629944, 0.03999999910593033, 0.03999999910593033, -0.07813167572021484, 0.18352021276950836, -0.16483312845230103, 0.0037639779038727283, -0.09074771404266357, 0.33461764454841614, -0.050627123564481735, 0.10000000149011612, -0.10000000149011612, -0.002024387940764427, -0.05374700576066971, 0.10000000149011612, 0.10000000149011612, 0.769526481628418, -0.005495346151292324, 0.2549000084400177, 0.05971299856901169, 0.5249212384223938, 0.0682830959558487, 0.4739702641963959, 0.7896335124969482, 0.609549880027771, -0.06944923847913742, 0.010229730047285557, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.02205067314207554,0.05391622334718704,-0.047943562269210815,0.004849978722631931,-0.027204010635614395,0.08993321657180786,2.823028802871704
-0.18214541673660278, 0.3240523934364319, -0.2684996724128723, -0.17686934769153595, -0.11129958182573318, 0.5836678147315979, 0.03999999910593033, 0.03999999910593033, -0.07439855486154556, 0.1810644418001175, -0.1567637324333191, 0.01669212616980076, -0.09190920740365982, 0.30609777569770813, -0.047216810286045074, 0.10000000149011612, -0.09764105081558228, 0.003959996625781059, -0.05446244031190872, 0.10000000149011612, 0.10000000149011612, 0.7715696096420288, -0.005211672279983759, 0.2549000084400177, 0.05971299856901169, 0.5325530171394348, 0.06514881551265717, 0.47481468319892883, 0.7801909446716309, 0.6217784881591797, -0.06764081120491028, 0.010874724946916103, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.02072874829173088,0.05152564495801926,-0.046899765729904175,0.006378657184541225,-0.02703440561890602,0.08137214183807373,2.9516968727111816
-0.18940192461013794, 0.3416457772254944, -0.2841408848762512, -0.17504556477069855, -0.12038428336381912, 0.6122660040855408, 0.03999999910593033, 0.03999999910593033, -0.06920496374368668, 0.17069606482982635, -0.15673671662807465, 0.02111709862947464, -0.08919700980186462, 0.278243750333786, -0.04410134628415108, 0.10000000149011612, -0.09588712453842163, 0.009699957445263863, -0.05440802127122879, 0.10000000149011612, 0.10000000149011612, 0.7769445776939392, -0.00341974850744009, 0.2549000084400177, 0.05971299856901169, 0.5398916006088257, 0.062167923897504807, 0.4752160310745239, 0.7714030742645264, 0.6328794360160828, -0.06537774205207825, 0.01125552598387003, 0.7478200197219849, -0.1724800020456314, 0.25494998693466187,-0.01940762996673584,0.050002261996269226,-0.046241313219070435,0.008458114229142666,-0.02637587860226631,0.0725928544998169,3.0436882972717285
